2026-05-14 23:39:58 | INFO     | run_pipeline.11 | --- Iniciando pipeline de entrenamiento ---
2026-05-14 23:57:50 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:57:51 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:57:53 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:57:54 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:57:56 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:57:57 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:57:59 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:58:00 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:58:02 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:58:03 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:58:04 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:58:06 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:58:07 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:58:09 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:58:10 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:58:12 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:58:12 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/best_model-1.0.ckpt
2026-05-14 23:58:12 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-14 23:58:12 | DEBUG    | run_pipeline.20 | Entrenamiento finalizado correctamente
2026-05-14 23:58:12 | INFO     | run_pipeline.22 | --- Pipeline de entrenamiento finalizado ---
2026-05-15 03:42:07 | INFO     | run_pipeline.11 | --- Iniciando pipeline de entrenamiento ---
2026-05-15 03:42:07 | DEBUG    | run_pipeline.13 | Definiendo dataloaders y modelo...
2026-05-15 03:42:07 | DEBUG    | define_dataloaders.34 | Cargando datasets de MNIST...
2026-05-15 03:42:07 | DEBUG    | define_dataloaders.36 | Datasets de MNIST cargados correctamente
2026-05-15 03:42:07 | DEBUG    | define_dataloaders.38 | Preprocesando datos...
2026-05-15 03:42:07 | DEBUG    | preprocess_data.5 | Iniciando preprocesado...
2026-05-15 03:42:07 | DEBUG    | preprocess_data.8 | Preprocesado completado correctamente
2026-05-15 03:42:07 | DEBUG    | define_dataloaders.40 | Datos preprocesados correctamente
2026-05-15 03:42:07 | DEBUG    | define_dataloaders.42 | Creando DataModule...
2026-05-15 03:42:07 | DEBUG    | define_dataloaders.44 | DataModule creado correctamente
2026-05-15 03:42:07 | DEBUG    | run_pipeline.16 | Dataloaders y modelo definidos correctamente
2026-05-15 03:42:07 | DEBUG    | run_pipeline.18 | Iniciando entrenamiento...
2026-05-15 03:42:07 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/hparams.yaml
2026-05-15 03:42:09 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 03:45:03 | INFO     | run_pipeline.11 | --- Iniciando pipeline de entrenamiento ---
2026-05-15 03:45:03 | DEBUG    | run_pipeline.13 | Definiendo dataloaders y modelo...
2026-05-15 03:45:03 | DEBUG    | define_dataloaders.34 | Cargando datasets de MNIST...
2026-05-15 03:45:03 | DEBUG    | define_dataloaders.36 | Datasets de MNIST cargados correctamente
2026-05-15 03:45:03 | DEBUG    | define_dataloaders.38 | Preprocesando datos...
2026-05-15 03:45:03 | DEBUG    | preprocess_data.5 | Iniciando preprocesado...
2026-05-15 03:45:03 | DEBUG    | preprocess_data.8 | Preprocesado completado correctamente
2026-05-15 03:45:03 | DEBUG    | define_dataloaders.40 | Datos preprocesados correctamente
2026-05-15 03:45:03 | DEBUG    | define_dataloaders.42 | Creando DataModule...
2026-05-15 03:45:03 | DEBUG    | define_dataloaders.44 | DataModule creado correctamente
2026-05-15 03:45:03 | DEBUG    | run_pipeline.16 | Dataloaders y modelo definidos correctamente
2026-05-15 03:45:03 | DEBUG    | run_pipeline.18 | Iniciando entrenamiento...
2026-05-15 03:45:03 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/hparams.yaml
2026-05-15 03:45:05 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 03:45:06 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 03:45:08 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:46:45 | INFO     | run_pipeline.15 | --- Iniciando pipeline de entrenamiento ---
2026-05-15 17:46:45 | DEBUG    | run_pipeline.17 | iniciando Weights & Biases...
2026-05-15 17:46:45 | DEBUG    | __init__.630 | Using proactor: IocpProactor
2026-05-15 17:46:45 | DEBUG    | execute.1286 | Popen(['git', 'version'], cwd=C:\Users\lmjim\Desktop\MASTER DEEP LEARNING\MLOPS\mdl-mlops, stdin=None, shell=False, universal_newlines=False)
2026-05-15 17:46:45 | DEBUG    | execute.1286 | Popen(['git', 'version'], cwd=C:\Users\lmjim\Desktop\MASTER DEEP LEARNING\MLOPS\mdl-mlops, stdin=None, shell=False, universal_newlines=False)
2026-05-15 17:46:45 | DEBUG    | is_cygwin_git.494 | sys.platform='win32', git_executable='git'
2026-05-15 17:46:45 | DEBUG    | execute.1286 | Popen(['git', 'rev-parse', '--show-toplevel'], cwd=C:\Users\lmjim\Desktop\MASTER DEEP LEARNING\MLOPS\mdl-mlops, stdin=None, shell=False, universal_newlines=False)
2026-05-15 17:46:46 | DEBUG    | _new_conn.1049 | Starting new HTTPS connection (1): api.wandb.ai:443
2026-05-15 17:46:46 | DEBUG    | _make_request.544 | https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2026-05-15 17:46:51 | DEBUG    | is_cygwin_git.494 | sys.platform='win32', git_executable='git'
2026-05-15 17:46:51 | DEBUG    | execute.1286 | Popen(['git', 'cat-file', '--batch-check'], cwd=C:\Users\lmjim\Desktop\MASTER DEEP LEARNING\MLOPS\mdl-mlops, stdin=<valid stream>, shell=False, universal_newlines=False)
2026-05-15 17:46:52 | DEBUG    | run_pipeline.19 | Weights & Biases iniciado
2026-05-15 17:46:52 | DEBUG    | run_pipeline.21 | Definiendo dataloaders y modelo...
2026-05-15 17:46:52 | DEBUG    | define_dataloaders.34 | Cargando datasets de MNIST...
2026-05-15 17:46:52 | DEBUG    | define_dataloaders.36 | Datasets de MNIST cargados correctamente
2026-05-15 17:46:52 | DEBUG    | define_dataloaders.38 | Preprocesando datos...
2026-05-15 17:46:52 | DEBUG    | preprocess_data.5 | Iniciando preprocesado...
2026-05-15 17:46:52 | DEBUG    | preprocess_data.8 | Preprocesado completado correctamente
2026-05-15 17:46:52 | DEBUG    | define_dataloaders.40 | Datos preprocesados correctamente
2026-05-15 17:46:52 | DEBUG    | define_dataloaders.42 | Creando DataModule...
2026-05-15 17:46:52 | DEBUG    | define_dataloaders.44 | DataModule creado correctamente
2026-05-15 17:46:52 | DEBUG    | run_pipeline.24 | Dataloaders y modelo definidos correctamente
2026-05-15 17:46:52 | DEBUG    | run_pipeline.26 | Iniciando entrenamiento...
2026-05-15 17:46:52 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/hparams.yaml
2026-05-15 17:46:54 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:46:56 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:46:57 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:46:58 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:00 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:02 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:05 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:07 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:09 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:11 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:13 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:16 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:18 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:21 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:23 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:25 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:27 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:29 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:30 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/best_model-1.0.ckpt
2026-05-15 17:47:30 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:30 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:30 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:31 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:33 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:36 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:38 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:40 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:43 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:45 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:47 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:50 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:52 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:54 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:57 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:47:59 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:01 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:03 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:06 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:08 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:10 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:13 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:14 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/best_model-1.0.ckpt
2026-05-15 17:48:14 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:15 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:17 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:20 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:22 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:24 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:26 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:28 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:31 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:33 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:35 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:38 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:40 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:43 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:45 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:47 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:49 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:52 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:54 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:56 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:57 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/best_model-1.0.ckpt
2026-05-15 17:48:57 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:48:58 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:49:00 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:49:03 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:49:05 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:49:07 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:49:10 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:49:12 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:49:14 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:49:16 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:49:19 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:49:21 | DEBUG    | __init__.383 | open file: C:/Users/lmjim/Desktop/MASTER DEEP LEARNING/MLOPS/mdl-mlops/models/main/logs/lightning_logs/1.0/metrics.csv
2026-05-15 17:50:06 | INFO     | run_pipeline.15 | --- Iniciando pipeline de entrenamiento ---
2026-05-15 17:50:06 | DEBUG    | run_pipeline.17 | iniciando Weights & Biases...
2026-05-15 17:50:06 | DEBUG    | __init__.630 | Using proactor: IocpProactor
2026-05-15 17:50:06 | DEBUG    | execute.1286 | Popen(['git', 'version'], cwd=C:\Users\lmjim\Desktop\MASTER DEEP LEARNING\MLOPS\mdl-mlops, stdin=None, shell=False, universal_newlines=False)
2026-05-15 17:50:06 | DEBUG    | execute.1286 | Popen(['git', 'version'], cwd=C:\Users\lmjim\Desktop\MASTER DEEP LEARNING\MLOPS\mdl-mlops, stdin=None, shell=False, universal_newlines=False)
2026-05-15 17:50:06 | DEBUG    | is_cygwin_git.494 | sys.platform='win32', git_executable='git'
2026-05-15 17:50:06 | DEBUG    | execute.1286 | Popen(['git', 'rev-parse', '--show-toplevel'], cwd=C:\Users\lmjim\Desktop\MASTER DEEP LEARNING\MLOPS\mdl-mlops, stdin=None, shell=False, universal_newlines=False)
2026-05-15 17:50:07 | DEBUG    | _new_conn.1049 | Starting new HTTPS connection (1): api.wandb.ai:443
2026-05-15 17:50:07 | DEBUG    | _make_request.544 | https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2026-05-15 17:50:09 | DEBUG    | is_cygwin_git.494 | sys.platform='win32', git_executable='git'
2026-05-15 17:50:09 | DEBUG    | execute.1286 | Popen(['git', 'cat-file', '--batch-check'], cwd=C:\Users\lmjim\Desktop\MASTER DEEP LEARNING\MLOPS\mdl-mlops, stdin=<valid stream>, shell=False, universal_newlines=False)
2026-05-15 17:50:10 | DEBUG    | run_pipeline.19 | Weights & Biases iniciado
2026-05-15 17:50:10 | DEBUG    | run_pipeline.21 | Definiendo dataloaders y modelo...
2026-05-15 17:50:10 | DEBUG    | define_dataloaders.34 | Cargando datasets de MNIST...
2026-05-15 17:50:10 | DEBUG    | define_dataloaders.36 | Datasets de MNIST cargados correctamente
2026-05-15 17:50:10 | DEBUG    | define_dataloaders.38 | Preprocesando datos...
2026-05-15 17:50:10 | DEBUG    | preprocess_data.5 | Iniciando preprocesado...
2026-05-15 17:50:10 | DEBUG    | preprocess_data.8 | Preprocesado completado correctamente
2026-05-15 17:50:10 | DEBUG    | define_dataloaders.40 | Datos preprocesados correctamente
2026-05-15 17:50:10 | DEBUG    | define_dataloaders.42 | Creando DataModule...
2026-05-15 17:50:10 | DEBUG    | define_dataloaders.44 | DataModule creado correctamente
2026-05-15 17:50:10 | DEBUG    | run_pipeline.24 | Dataloaders y modelo definidos correctamente
2026-05-15 17:50:10 | DEBUG    | run_pipeline.26 | Iniciando entrenamiento...
